monthly_income,spending_behaviour,monthly_expenses,savings_goal,savings_monthly,total_savings_installment
24176818.57,frugal,9146335.849,20786602.48,4835363.714,4
27542863.85,moderate,16981577.33,32741404.32,5508572.77,6
17125996.7,moderate,11591137.03,38774927.18,3425199.34,11
1770832.8,moderate,987427.3321,39801092.41,354166.56,112
25157790.9,wasteful,24261448.44,4024981.72,5031558.18,1
29317353.76,moderate,18901251.37,9182006.53,5863470.752,2
7032795.87,moderate,4841247.397,37706679.09,1406559.174,27
17338967.11,wasteful,16007745.79,39575616.57,3467793.422,11
21758947.14,moderate,13637573.59,13381767.31,4351789.428,3
2103675.04,wasteful,2062091.367,14144379.83,420735.008,34
11471180.73,frugal,4517076.307,27673396.06,2294236.146,12
3684374.21,frugal,1388810.041,34044045.87,736874.842,46
6304464.39,frugal,2498172.16,24962684.27,1260892.878,20
16018026.34,wasteful,15620289.06,13506418.5,3203605.268,4
21044274.05,moderate,13811954.93,29466234.77,4208854.81,7
21978760.98,moderate,12481319.71,24824291.84,4395752.196,6
24077083.56,frugal,8481976.4,25636023.11,4815416.712,5
19498206.38,wasteful,18652506.5,3428630.03,3899641.276,1
29836558.14,moderate,18121616.88,27654665.32,5967311.628,5
26968949.01,wasteful,24686710.83,38410795.86,5393789.802,7
18283428.97,wasteful,15263873.81,10498100.52,3656685.794,3
19839426.94,wasteful,15946593.97,29129596.71,3967885.388,7
27291527.1,moderate,17310038.51,25936900.77,5458305.42,5
6454769.8,moderate,4290844.892,4455001.57,1290953.96,3
15105421.04,wasteful,13858856.56,33099944.52,3021084.208,11
25795905.66,moderate,13654825.95,25305131.85,5159181.132,5
20697723.88,moderate,10945534.83,9592395.76,4139544.776,2
19303757.23,moderate,12283838.26,13669724.9,3860751.446,4
12181578.99,wasteful,11208586.39,21440910.51,2436315.798,9
26616896.95,moderate,18322178.43,6631646.33,5323379.39,1
26114882.08,moderate,13594600.9,7931393.83,5222976.416,2
7696509.63,wasteful,6973909.32,25812792.98,1539301.926,17
11664656.35,frugal,4493984.293,20677119.11,2332931.27,9
21551353.44,wasteful,19100813.94,34253949.44,4310270.688,8
16890512.69,frugal,6391447.687,22445339.87,3378102.538,7
24464799.18,moderate,13452689.48,33455724.61,4892959.836,7
24801373.32,wasteful,20146456.66,21792575.47,4960274.664,4
3765630.74,frugal,1446285.432,20829498.7,753126.148,28
27093639.5,frugal,8682764.941,22951784.7,5418727.9,4
4573917.5,moderate,3084679.298,14747767.99,914783.5,16
11854625.66,wasteful,11585156.93,31052514.89,2370925.132,13
14631901.96,frugal,5645151.01,22604352.94,2926380.392,8
8304812.19,frugal,3274018.899,6289376.99,1660962.438,4
29295615.95,wasteful,27864075.46,33024010.74,5859123.19,6
11509975.23,wasteful,10522704.37,4783500.46,2301995.046,2
21345453.07,wasteful,19326260.25,9042539.17,4269090.614,2
28271749.88,frugal,10874423.79,13572695.24,5654349.976,2
22595038.71,frugal,7075133.473,37408721.9,4519007.742,8
13528886.83,wasteful,12192013.89,7383789.68,2705777.366,3
17805215.54,moderate,9871000.68,12132332.68,3561043.108,3
5726075.93,frugal,1928473.381,5675125.98,1145215.186,5
2182692.06,wasteful,2042338.953,13874063.42,436538.412,32
29473074.07,wasteful,28676135.28,25952029.19,5894614.814,4
2151915.24,moderate,1477915.432,8652702.43,430383.048,20
19411405.43,wasteful,17325133.58,27545931.04,3882281.086,7
3611011.32,frugal,1399319.026,25775916.49,722202.264,36
24475033.42,wasteful,21497359.55,21473146.42,4895006.684,4
27570997.24,frugal,8438269.337,11103908.15,5514199.448,2
25790400.77,wasteful,23255161.8,4225673.9,5158080.154,1
28846086.84,frugal,9336663.731,10854674.58,5769217.368,2
5192042.49,frugal,1963486.313,18828810.56,1038408.498,18
14453767.46,moderate,8675946.467,23996697.66,2890753.492,8
1949591.34,wasteful,1899866.511,29849418.84,389918.268,77
1498354.51,wasteful,1374642.015,13401172.98,299670.902,45
1672664.49,moderate,1057274.564,18864067.66,334532.898,56
10179228.25,frugal,3963759.156,30172768.31,2035845.65,15
1095226.3,frugal,419265.5621,28790529.69,219045.26,131
4919177.61,wasteful,4646984.865,13587627.1,983835.522,14
7078484.74,moderate,3661263.515,31678289.23,1415696.948,22
25385287.06,frugal,8103985.282,12518798.57,5077057.412,2
23418391.42,frugal,9021810.53,27914378.51,4683678.284,6
2239832.58,frugal,791989.554,9132835.61,447966.516,20
28229992.65,wasteful,22603202.19,14951451.55,5645998.53,3
2542350.67,moderate,1583885.986,23849719.24,508470.134,47
8490036.8,frugal,3183510.311,12799383.82,1698007.36,8
4643719.66,moderate,3016279.803,5785707.26,928743.932,6
27035737.69,moderate,14513344.85,36235120.13,5407147.538,7
21555893.27,moderate,14730971.95,8311062.37,4311178.654,2
20953797.75,frugal,6375855.697,18310487.74,4190759.55,4
1495003.76,wasteful,1308575.01,21807239.93,299000.752,73
16417862.73,frugal,5727098.908,21119260.28,3283572.546,6
4125290.04,wasteful,3737550.612,16515654.26,825058.008,20
20223343.33,wasteful,17994649.04,33456910.77,4044668.666,8
15260266.23,frugal,5320589.092,24223085.69,3052053.246,8
27799885.87,frugal,8966939.854,3140361.48,5559977.174,1
28902747.4,wasteful,23496189.25,26041650.64,5780549.48,5
23164949.82,wasteful,19689674.08,37979385.04,4632989.964,8
18202824.8,moderate,11989022.47,9400360.29,3640564.96,3
18553210.13,frugal,6839443.669,23721775.05,3710642.026,6
3741262.73,moderate,2275896.942,6967796.64,748252.546,9
2210717.74,moderate,1179379.042,10288202.08,442143.548,23
20004298.28,wasteful,18589637.66,21525037.34,4000859.656,5
10280892.84,wasteful,9923090.597,20822438.99,2056178.568,10
6424461.62,wasteful,6139721.469,29219338.75,1284892.324,23
11401589.47,moderate,7730532.786,36906901.47,2280317.894,16
15200061.96,frugal,4684664.063,16172246.57,3040012.392,5
25195924.7,wasteful,21575531.59,37862473.23,5039184.94,8
8880289.19,moderate,4657668.303,30639984.99,1776057.838,17
11880132.12,wasteful,11252818.99,33820741.07,2376026.424,14
28859348.63,wasteful,24475646.7,28602006.81,5771869.726,5
16128400.94,frugal,5349308.821,24789701.56,3225680.188,8
29986093.06,frugal,11447867.58,32815430.16,5997218.612,5
3626671.96,moderate,2476051.684,18866022.07,725334.392,26
27355302.94,moderate,18885251.24,7555535,5471060.588,1
11746951.11,wasteful,10369267.65,32032299.24,2349390.222,14
16032362.46,frugal,4936602.952,6935736.48,3206472.492,2
19399544.33,frugal,6579756.572,10317901.09,3879908.866,3
15980157.7,wasteful,13914251.3,16439644.31,3196031.54,5
24534129.93,moderate,13787772.71,19114614.73,4906825.986,4
4263100.68,moderate,2424176.681,15346303.46,852620.136,18
13044641.89,wasteful,11504462.98,16240456.2,2608928.378,6
28189337.67,frugal,8815235.214,11462558.25,5637867.534,2
7190619.45,frugal,2745175.357,15432046.46,1438123.89,11
2606550.76,wasteful,2555697.953,29652559.45,521310.152,57
1980584.71,moderate,1239102.691,26369112.44,396116.942,67
2266483.97,moderate,1380683.765,3858583.92,453296.794,9
13821865.91,frugal,4905058.597,11129316.79,2764373.182,4
10488357.05,moderate,7270055.721,30405871.98,2097671.41,14
12568208.33,frugal,4382178.65,33469243.48,2513641.666,13
29084826.96,wasteful,24322220.88,19411478.52,5816965.392,3
3187106.15,moderate,1879093.921,9789447.26,637421.23,15
19342309.31,moderate,9899090.92,19169593.06,3868461.862,5
23253138.69,moderate,12771519.95,36103246.3,4650627.738,8
26812410.88,frugal,10532833.64,22530850.67,5362482.176,4
6671646.06,frugal,2345396.993,19507219.66,1334329.212,15
17149988.28,moderate,11580065.81,38450558.42,3429997.656,11
10517376.42,wasteful,8684346.537,35684565.47,2103475.284,17
19461199.86,wasteful,15836208.15,8865270.43,3892239.972,2
7450761.83,frugal,2888540.916,4594333.54,1490152.366,3
3567136.04,wasteful,2950128.703,11703822.35,713427.208,16
13770255.03,moderate,8393551.831,16253870.35,2754051.006,6
10411867.31,frugal,3528284.775,20178440.43,2082373.462,10
25919115.43,moderate,15338365.46,6139593.51,5183823.086,1
28755485.95,moderate,16256160.92,4724124.35,5751097.19,1
27401947.65,wasteful,27115902.57,6124658.71,5480389.53,1
13074751.61,frugal,4727878.201,32464961.52,2614950.322,12
22650458.12,wasteful,21820830.81,6113069.14,4530091.624,1
14476181.26,frugal,4633744.232,22184353.47,2895236.252,8
11326035.71,frugal,4440605.53,5835825.24,2265207.142,3
1391463.09,frugal,430416.9671,11745347.64,278292.618,42
13895911.09,frugal,4513804.41,14076121.61,2779182.218,5
25973770.86,frugal,8489407.07,33427442.67,5194754.172,6
10537166.68,frugal,3248128.075,12024953.73,2107433.336,6
11279538.1,wasteful,9174826.23,39060837.49,2255907.62,17
8156199.01,wasteful,7259706.322,35143058.58,1631239.802,22
16068484.97,frugal,6034394.289,16936818.81,3213696.994,5
4172872.53,wasteful,3738588.026,4177592.76,834574.506,5
22832899.54,moderate,13477232.23,21712763.68,4566579.908,5
9357092.33,moderate,6427914.116,33583381.39,1871418.466,18
7552992.2,wasteful,6112136.822,31981378.24,1510598.44,21
28750127.2,frugal,8939587.537,9261396.57,5750025.44,2
4301045.08,frugal,1356942.75,10167551.55,860209.016,12
4051480.47,moderate,2321408.941,29813905.53,810296.094,37
13032659.67,wasteful,10623353.96,27556199.53,2606531.934,11
11548711.25,wasteful,11039138.43,34295880.28,2309742.25,15
25018729.32,frugal,8557698.614,10619473.34,5003745.864,2
26119968.65,frugal,9973659.933,31184726.78,5223993.73,6
25549756.61,wasteful,21760710.71,32908739.89,5109951.322,6
10483110.4,wasteful,8967717.902,39955912.76,2096622.08,19
14022322.55,frugal,5303318.347,33099571.83,2804464.51,12
13196672.6,frugal,4714077.698,8224650.25,2639334.52,3
15067019.1,wasteful,14071107.23,35076820.61,3013403.82,12
4438983.13,wasteful,3940705.233,25872216.22,887796.626,29
15841184.79,frugal,5444292.613,7321720.08,3168236.958,2
29662507.44,frugal,8916612.484,36307486.35,5932501.488,6
9719368.3,frugal,3662960.406,27654397.54,1943873.66,14
24742768.69,wasteful,23472877.48,29265441.69,4948553.738,6
9630226.56,moderate,5855895.186,26261731,1926045.312,14
11149627.48,frugal,4114709.199,39386208.4,2229925.496,18
14339063.09,moderate,7327508.147,35874300.07,2867812.618,13
22747278.8,frugal,6892430.196,24733890.55,4549455.76,5
8189138.01,frugal,2716503.453,28963428.62,1637827.602,18
5286076.69,moderate,3631233.852,26222768.76,1057215.338,25
22071192.03,frugal,7945142.932,29353737.61,4414238.406,7
18034435.55,moderate,12071443.97,24046347.17,3606887.11,7
20222393.38,frugal,7179363.782,16045695.93,4044478.676,4
11879817.67,wasteful,10261460.65,21636502.79,2375963.534,9
5095457.18,moderate,3242658.851,32367261.68,1019091.436,32
28392414.31,wasteful,24755699.78,19656735.1,5678482.862,3
18529976.24,moderate,10204318.74,25990473.79,3705995.248,7
18448059.12,wasteful,18421928.68,17607336.63,3689611.824,5
15217433.55,moderate,8204522.232,29259455.51,3043486.71,10
4532571.51,wasteful,4455129.773,22984533.48,906514.302,25
9974099.92,frugal,3483731.492,20656899.26,1994819.984,10
21767760.7,frugal,7424717.807,29805298.96,4353552.14,7
8975698.94,wasteful,8844357.684,12904457.49,1795139.788,7
17279022.88,frugal,5802537.589,16047298.21,3455804.576,5
19006471.93,frugal,6159055.704,32598931.18,3801294.386,9
16585407.42,frugal,6564347.738,34883717.42,3317081.484,11
8033820.33,wasteful,6602170.214,11474883.67,1606764.066,7
6635613.11,frugal,2441088.747,7848450.31,1327122.622,6
16510408.82,frugal,6365675.957,27989326.22,3302081.764,8
9838694.37,moderate,6867769.522,21924785.81,1967738.874,11
1758750.76,frugal,571230.9776,27982583.64,351750.152,80
11340210.98,frugal,4444076.462,39169998.84,2268042.196,17
6199421.51,wasteful,5267093.606,37869648.04,1239884.302,31
10761969.65,moderate,5831676.791,38822042.04,2152393.93,18
1190889.67,frugal,382580.7331,36948148.05,238177.934,155
21776321.54,wasteful,20821266.52,29313178.61,4355264.308,7
2557104.92,wasteful,2046107.167,10805955.06,511420.984,21
25533582.6,moderate,17528216.49,39150961.34,5106716.52,8
24937391.45,wasteful,23317572.87,29941840.21,4987478.29,6
8060119.79,frugal,2925418.119,3796546.86,1612023.958,2
1100341.71,moderate,567113.4313,19363961.92,220068.342,88
13619828.28,wasteful,13406008.79,16309324.15,2723965.656,6
7920369.14,moderate,4388842.938,13671767.76,1584073.828,9
26131210.22,wasteful,23995181.73,30454005.52,5226242.044,6
17002276.03,wasteful,16721448.72,29756771.25,3400455.206,9
18891087.25,frugal,6792950.037,34947233.47,3778217.45,9
23881278.01,moderate,14356209.71,12927592.58,4776255.602,3
28609348.05,frugal,11200828.82,10448565.1,5721869.61,2
8504036.46,frugal,3235936.722,36142133.32,1700807.292,21
8648865.09,moderate,5663073.559,20241411.74,1729773.018,12
18459712.87,frugal,6575639.253,4161548.21,3691942.574,1
20837195.64,wasteful,20118184.65,16101522.27,4167439.128,4
20951574.02,moderate,13554600.5,10825582.61,4190314.804,3
23122418.03,moderate,14018811.11,15081286.47,4624483.606,3
1241012.64,frugal,479701.7306,12171511.93,248202.528,49
22301018.92,wasteful,20043214.5,5290012.43,4460203.784,1
27654767.29,moderate,15174831.13,36303167.18,5530953.458,7
4961024.86,moderate,2830588.418,34295939.83,992204.972,35
6200498.13,wasteful,5920951.017,36096019.47,1240099.626,29
17059465.63,moderate,9748590.074,10205843.44,3411893.126,3
11624898.2,wasteful,11118797.34,12246441.35,2324979.64,5
26399228.02,frugal,10138497.04,20697161.73,5279845.604,4
13665250.94,wasteful,11204008.32,11508011.68,2733050.188,4
4399123.44,frugal,1631924.393,23409911.1,879824.688,27
22069494.28,moderate,12037352.45,4917855.82,4413898.856,1
22942954.07,moderate,12852855.27,12195039.26,4588590.814,3
22721038.82,moderate,11607111.61,18487219.83,4544207.764,4
4531285.98,wasteful,4337180.31,33990715.59,906257.196,38
12604587.41,wasteful,11019775.65,28428151.05,2520917.482,11
18236247.6,wasteful,16295328.37,19157342.31,3647249.52,5
9845005.29,moderate,6747722.082,30360390.4,1969001.058,15
24188739.39,wasteful,21080750.03,32195789.67,4837747.878,7
28408411.19,frugal,10425269.18,24235473.03,5681682.238,4
19981857.81,wasteful,18713722.61,37921261.35,3996371.562,9
28143510.89,wasteful,24685772.1,16237256.77,5628702.178,3
16447029.18,wasteful,14389610.89,28868537,3289405.836,9
10439235.13,wasteful,9579873.626,27603557.09,2087847.026,13
24651488.7,moderate,14001597.38,3989535.46,4930297.74,1
5670860.01,moderate,3393865.632,30248316.87,1134172.002,27
12239416.33,frugal,4851689.378,35886303.08,2447883.266,15
11787159.99,frugal,4059113.428,18352364.16,2357431.998,8
18061069.41,moderate,11955826.63,39620566.03,3612213.882,11
23270386.28,moderate,13099827.49,22310551.76,4654077.256,5
26990298.57,moderate,14221263.63,18319556.82,5398059.714,3
14858432.41,wasteful,13833431.07,6722520.35,2971686.482,2
15719662.61,wasteful,13366823.06,8293901.38,3143932.522,3
12644505.29,moderate,7954652.835,12685280.05,2528901.058,5
24443109.12,wasteful,19935738.37,19780526.87,4888621.824,4
12802048.65,wasteful,12717834,20533470.1,2560409.73,8
11908921.92,wasteful,10147598.55,27479858.97,2381784.384,12
23442624.3,wasteful,20646774.8,30358098.15,4688524.86,6
19834476.15,moderate,10736245.82,18036010.5,3966895.23,5
25495197.29,frugal,8270010.234,13990443.99,5099039.458,3
2681097.34,wasteful,2578930.503,6724374.44,536219.468,13
22704900.82,frugal,8060479.66,9890447.29,4540980.164,2
10473301.16,frugal,3775119.247,19246738.87,2094660.232,9
21746780.22,wasteful,17549246.88,38174806.91,4349356.044,9
12259434.08,moderate,7405078.844,14258022.3,2451886.816,6
21072295.54,wasteful,18898491.06,23206112.69,4214459.108,6
4111064.62,frugal,1340693.714,13220823.49,822212.924,16
10550912.73,wasteful,10330052.78,24663593.45,2110182.546,12
18913906.32,frugal,6909330.878,38319415.82,3782781.264,10
4873616.12,wasteful,3972276.15,10010176.45,974723.224,10
15857153.45,frugal,4900883.881,9993477.48,3171430.69,3
19009963.68,frugal,7241975.322,28795788.93,3801992.736,8
29448721.86,moderate,16477433.64,28104119.79,5889744.372,5
17087919.16,moderate,11020826.13,27697867.46,3417583.832,8
22936393.74,wasteful,19258785.13,37404562.76,4587278.748,8
21732915.41,wasteful,19235586.37,33376490.28,4346583.082,8
9362705.38,wasteful,8987450.982,39404755.88,1872541.076,21
17812506.83,wasteful,14454959.28,6418834.45,3562501.366,2
20884695.03,moderate,14470595.41,36466502.65,4176939.006,9
22851082.13,frugal,6877045.913,37940899.46,4570216.426,8
22138248.39,wasteful,19442460.48,13380754.25,4427649.678,3
22335433.51,moderate,14268275.29,7548801.16,4467086.702,2
15665443.27,moderate,10717657.5,11760900.14,3133088.654,4
22431246.8,wasteful,21002474.19,34680162.03,4486249.36,8
10179953.19,wasteful,9994928.203,20171512.49,2035990.638,10
15661891.09,frugal,5784195.45,34029383.87,3132378.218,11
8784619.12,wasteful,8101666.475,29271482.9,1756923.824,17
21525303.99,moderate,14534445.83,18752395.3,4305060.798,4
13647305.29,wasteful,11936579.96,37615223.25,2729461.058,14
21375976.09,frugal,8308337.747,36217089.43,4275195.218,8
9347354.47,moderate,6021143.49,31519428.16,1869470.894,17
5991884.54,moderate,3134734.089,4127990.36,1198376.908,3
14273888.47,moderate,7905224.882,32667435.29,2854777.694,11
29019767.55,moderate,20076562.86,22533028.21,5803953.51,4
5153561.28,frugal,1950272.052,37822928.03,1030712.256,37
13595994.47,wasteful,12576102.76,35798009.39,2719198.894,13
29803431.22,moderate,17573809.87,17832246.37,5960686.244,3
10073576.2,frugal,3411726.232,18317213.43,2014715.24,9
10197841.97,wasteful,8468959.28,9785010.81,2039568.394,5
28672635.81,moderate,17641116.64,39195783.26,5734527.162,7
5806791.92,wasteful,5221720.415,7549514.74,1161358.384,7
3244860.47,frugal,1211348.997,6817961.48,648972.094,11
29219855.47,frugal,11593691.28,17714263.94,5843971.094,3
16900672.84,wasteful,14859668.54,37197097.18,3380134.568,11
18617419.98,moderate,12479970.92,20101743.39,3723483.996,5
14065417.65,moderate,9251726.481,8564548.38,2813083.53,3
11609698.93,frugal,4337425.936,7034470.78,2321939.786,3
27910536.16,frugal,9141888.926,16496413.65,5582107.232,3
18502587.03,wasteful,18248511.9,5130842.75,3700517.406,1
27970962.82,wasteful,22763338.59,26714046.52,5594192.564,5
